,KIC,group,ifpublish,ifradial,PTamp,PTeamp,PTlw,PTelw,PTfc,PTefc,PTlnK,PTelnK
6651,6124015,4.0,1.0,1.0,3.5735,0.2543,0.1633,0.0358,125.6499,0.013999999999999999,77.9356,1.8822
6652,6124015,5.0,1.0,1.0,3.8851,0.25845,0.1847,0.03755,136.7181,0.01525,79.8569,1.8713
6653,6124015,6.0,1.0,1.0,2.7057,0.18985,0.2838,0.07455,147.9913,0.0247,30.111,1.6985
6654,6124015,7.0,1.0,1.0,2.0728,0.2032,0.6724,0.19535,159.3046,0.07065,3.8554,1.1738
6655,6126289,2.0,1.0,1.0,1.0188,0.21275,0.1236,0.0997,33.2803,0.0286,4.3786,1.2164
6656,6126289,3.0,1.0,1.0,1.6911,0.21485,0.2892,0.0909,37.698,0.0456,2.8285,0.9954
6657,6126289,4.0,1.0,1.0,3.0726,0.3618,0.0984,0.03415,42.4992,0.01365,22.6369,1.6589
6658,6126289,5.0,1.0,1.0,3.1599,0.3273,0.1342,0.04275,47.11600000000001,0.01665,17.3144,1.6264
6659,6126289,7.0,1.0,1.0,1.9285,0.23335,0.3442,0.0738,56.7863,0.0523,1.0064,0.9364
6660,6126289,8.0,1.0,0.0,1.2432,0.24395,0.0658,0.0501,60.7804,0.01495,5.6961,1.4968
6661,6126289,9.0,1.0,0.0,0.5449,0.23315,0.0839,0.1412,65.8985,0.0435,1.3093,1.085
6662,6126808,0.0,1.0,1.0,1.4194,0.1788,0.1146,0.0612,122.1176,0.01675,15.8599,2.0223
6663,6126808,1.0,1.0,1.0,2.6545,0.19105,0.2124,0.05215,134.6754,0.01895,43.8161,1.8065
6664,6126808,2.0,1.0,1.0,4.3219,0.28265,0.1789,0.0345,147.7022,0.01405,107.4782,1.9252
6665,6126808,3.0,1.0,1.0,7.0357,0.5047,0.1331,0.02415,160.7736,0.0108,202.2826,2.2152
6666,6126808,4.0,1.0,1.0,5.5987,0.3056,0.256,0.0427,173.7543,0.01665,96.7765,1.8636
6667,6126808,5.0,1.0,1.0,3.3434,0.19945,0.37799999999999995,0.07785,187.0729,0.02765,35.0627,1.6939
6668,6126808,6.0,1.0,0.0,2.5784,0.20675,0.9801,0.14365,199.0391,0.0957,1.3004,1.1873
6669,6127193,1.0,1.0,1.0,0.5259,0.1903,0.0607,0.1221,35.0315,0.02855,2.0241,1.3318
6670,6127193,2.0,1.0,1.0,1.4322,0.16605,0.2394,0.08825,40.7283,0.0356,7.3035,1.2966
6671,6127193,3.0,1.0,1.0,2.0269999999999997,0.2457,0.0707,0.02535,46.0109,0.01035,34.9766,1.8661
6672,6127193,4.0,1.0,1.0,3.3485,0.30905,0.1056,0.0283,51.6384,0.01145,43.5987,1.8878
6673,6127193,5.0,1.0,1.0,4.8494,0.37765,0.1419,0.032,57.2942,0.01315,44.0851,1.9
6674,6127193,6.0,1.0,1.0,3.3549,0.2295,0.3591,0.0805,62.9163,0.02855,9.2969,1.3123
6675,6127193,7.0,1.0,1.0,1.8877,0.19295,0.3499,0.09815,68.8607,0.0415,6.3009,1.1026
6676,6127331,1.0,1.0,1.0,1.0469,0.20385,0.0379,0.0234,23.3705,0.0092,10.3005,1.985
6677,6127331,2.0,1.0,1.0,1.9418,0.19235,0.1625,0.05715,26.9866,0.01985,8.6549,1.3495
6678,6127331,3.0,1.0,1.0,2.5596,0.26395,0.0909,0.02815,30.8006,0.0113,24.0342,1.8402
6679,6127331,4.0,1.0,1.0,3.3082,0.271,0.1537,0.04115,34.6136,0.0158,18.3164,1.5679
6680,6127331,5.0,1.0,1.0,2.2194,0.2052,0.2158,0.06625,38.5165,0.02325,6.5534,1.3522
6681,6127331,8.0,1.0,1.0,0.5176,0.18575,0.1155,0.1208,50.3875,0.0531,1.4516,1.0285
6682,6128327,0.0,1.0,1.0,1.0614,0.16545,0.1578,0.1097,62.4276,0.02745,5.5671,1.5930000000000002
6683,6128327,1.0,1.0,1.0,1.2526,0.1786,0.3688,0.185,70.8474,0.05295,3.8951,1.2634
6684,6128327,2.0,1.0,1.0,2.5736,0.1821,0.221,0.0522,79.0281,0.0196,33.8638,1.742
6685,6128327,3.0,1.0,1.0,3.7503,0.2954,0.1218,0.0284,87.6355,0.01125,77.6783,1.9172
6686,6128327,4.0,1.0,1.0,4.6526,0.29275,0.1917,0.0355,96.1572,0.01425,69.8902,1.8776
6687,6128327,5.0,1.0,1.0,3.3685,0.19685,0.3434,0.06975,104.7828,0.02435,26.1924,1.5811
6688,6128327,6.0,1.0,1.0,2.0573,0.17485,0.3625,0.1135,113.6726,0.03495,10.6075,1.3479
6689,6128903,0.0,1.0,1.0,1.5332,0.16075,0.3127,0.113,60.0327,0.0404,8.512,1.3274
6690,6128903,1.0,1.0,1.0,2.7006,0.21375,0.1349,0.0324,67.3165,0.0136,47.6176,1.8325
6691,6128903,2.0,1.0,1.0,3.8834,0.32615,0.1001,0.02395,74.6378,0.00985,79.7309,1.9642
6692,6128903,3.0,1.0,1.0,3.4318,0.23235,0.182,0.0399,81.9605,0.01505,43.5795,1.8134
6693,6128903,4.0,1.0,1.0,1.9676,0.1745,0.4646,0.11755,89.5191,0.04735,5.6711,1.2351
6694,6128903,5.0,1.0,0.0,1.4968,0.1694,0.3949,0.1341,96.1938,0.05195,4.8661,1.237
6695,6139086,0.0,1.0,1.0,1.4693,0.19405,0.1544,0.10455,101.9147,0.02405,10.3475,1.6833
6696,6139086,1.0,1.0,1.0,2.9349,0.2507,0.1149,0.0278,112.7488,0.012,82.3504,1.916
6697,6139086,2.0,1.0,1.0,4.1998,0.2783,0.1824,0.0374,123.7398,0.01435,83.7914,1.8852
6698,6139086,3.0,1.0,1.0,4.1738,0.2938,0.1544,0.03235,134.6621,0.0129,93.4447,1.9089
6699,6139086,4.0,1.0,1.0,3.1274,0.20455,0.2435,0.0502,145.8365,0.0201,50.8375,1.76
6700,6139471,0.0,1.0,1.0,1.0824,0.18045,0.0991,0.0526,208.5708,0.02315,10.405,2.2424
6701,6139471,1.0,1.0,1.0,2.3881,0.23375,0.1077,0.032,225.4321,0.0134,69.3246,1.7453
6702,6139471,2.0,1.0,1.0,2.8810000000000002,0.23265,0.1667,0.04175,242.2024,0.0174,49.6012,1.7621
6703,6139471,3.0,1.0,1.0,2.2945,0.225,0.1405,0.04305,258.981,0.02,42.7341,1.7178
6704,6140132,1.0,1.0,1.0,0.8921,0.21175,0.0808,0.0962,26.9252,0.02575,4.3548,1.5288
6705,6140132,2.0,1.0,1.0,1.6834,0.1837,0.1023,0.03475,30.4582,0.0147,17.4764,1.6288
6706,6140132,3.0,1.0,1.0,2.2791,0.2094,0.1289,0.04005,34.2731,0.0147,16.2052,1.6291
6707,6140132,4.0,1.0,1.0,2.8953,0.2244,0.185,0.0468,38.0853,0.0178,14.3913,1.4247
6708,6140132,5.0,1.0,1.0,3.1632,0.2374,0.2344,0.05815,41.8893,0.0207,8.4888,1.3232
6709,6140132,8.0,1.0,1.0,0.8062,0.1763,0.1908,0.096,53.3812,0.04705,1.2307,0.9234
6710,6141488,1.0,1.0,1.0,1.3614,0.17795,0.1958,0.0979,149.8428,0.0295,7.8934,1.807
6711,6141488,2.0,1.0,1.0,2.0421,0.20275,0.4228,0.17645,163.8662,0.0422,9.4865,1.3847
6712,6141488,3.0,1.0,1.0,3.2102,0.2057,0.257,0.05395,178.23,0.02095,60.7857,1.7798
6713,6141488,4.0,1.0,1.0,4.3723,0.31475,0.1461,0.03005,192.6646,0.01265,133.13,2.0101
6714,6141488,5.0,1.0,1.0,4.1412,0.2458,0.2535,0.04635,207.03,0.01905,85.9427,1.8165
6715,6141488,6.0,1.0,1.0,3.0502,0.20905,0.3643,0.08735,221.6339,0.0295,31.0081,1.6489
6716,6141488,7.0,1.0,1.0,2.2809,0.2428,0.983,0.2184,236.0803,0.13325,3.7262,1.0442
6717,6142942,1.0,1.0,1.0,1.4647,0.1788,0.3213,0.1548,72.178,0.04245,6.5215,1.3239
6718,6142942,2.0,1.0,1.0,2.0888,0.17755,0.3135,0.10755,80.5693,0.02885,11.437000000000001,1.4404
6719,6142942,3.0,1.0,1.0,3.2315,0.22005,0.1939,0.0452,89.30799999999999,0.01585,44.2319,1.8302
6720,6142942,4.0,1.0,1.0,4.3031,0.28515,0.1706,0.03245,98.0363,0.01375,77.8866,1.8783
6721,6142942,5.0,1.0,1.0,2.5934,0.1786,0.2594,0.0568,106.7707,0.02275,30.5382,1.6513
6722,6142964,2.0,1.0,1.0,1.386,0.1807,0.2542,0.12505,47.4092,0.033,4.1555,1.3452
6723,6142964,3.0,1.0,1.0,2.5644,0.2787,0.0745,0.023,53.028,0.00955,51.7462,1.9011
6724,6142964,4.0,1.0,1.0,3.6218,0.289,0.1331,0.0316,58.9058,0.01255,43.292,1.8442
6725,6142964,5.0,1.0,1.0,3.1778,0.21875,0.2958,0.07635,64.6787,0.02365,12.4136,1.4169999999999998
6726,6142964,6.0,1.0,1.0,2.839,0.2032,0.4546,0.0674,70.6338,0.0387,1.9480000000000002,1.4021
6727,6143256,0.0,1.0,1.0,0.9905,0.1765,0.258,0.19545,82.9158,0.05145,2.5063,1.2996
6728,6143256,1.0,1.0,1.0,1.8681,0.1625,0.2753,0.08265,92.4889,0.0292,15.8969,1.5496
6729,6143256,2.0,1.0,1.0,2.5102,0.1798,0.2269,0.05635,102.3013,0.02,34.3778,1.7603
6730,6143256,3.0,1.0,1.0,3.9492,0.2614,0.1787,0.0345,112.3066,0.01435,83.7356,1.8665
6731,6143256,4.0,1.0,1.0,4.7371,0.29015,0.1986,0.0351,122.2516,0.0147,86.0166,1.8633
6732,6143256,5.0,1.0,1.0,3.2586,0.1891,0.3701,0.07315,132.3857,0.0267,29.2264,1.6143
6733,6144777,1.0,1.0,1.0,1.3316,0.1674,0.2852,0.1348,91.3502,0.04025,8.0029,1.4641
6734,6144777,2.0,1.0,1.0,2.3535,0.17015,0.3064,0.08235,101.9426,0.0263,22.9813,1.6404
6735,6144777,3.0,1.0,1.0,3.5678,0.2174,0.2422,0.04845,112.6129,0.01795,59.614,1.8304
6736,6144777,4.0,1.0,1.0,7.0346,0.47275,0.1532,0.0269,123.6282,0.0115,146.6505,2.1083
6737,6144777,5.0,1.0,1.0,6.763999999999999,0.38145,0.2153,0.034,134.5193,0.01445,112.2385,1.959
6738,6144777,6.0,1.0,1.0,4.9836,0.2393,0.3844,0.05795,145.5598,0.0233,55.7385,1.7454
6739,6144777,7.0,1.0,1.0,3.0255,0.1907,0.687,0.138,156.8205,0.051,11.6307,1.2726
6740,6148210,0.0,1.0,1.0,2.7602,0.207,1.1123,0.243,163.8174,0.08965,5.9327,1.1522
6741,6148210,1.0,1.0,1.0,1.9515,0.23765,1.1169,0.3074,180.2911,0.1457,1.6978,1.0923
6742,6148210,2.0,1.0,1.0,1.9127,0.20145,0.3265,0.13195,197.4411,0.04,12.8195,1.5847
6743,6148210,3.0,1.0,1.0,2.9151,0.285,0.0992,0.0296,214.84599999999998,0.01185,82.1044,1.8538
6744,6148210,4.0,1.0,1.0,4.0303,0.3228,0.1376,0.03395,232.1404,0.01335,100.5436,1.9323
6745,6148210,5.0,1.0,1.0,2.7541,0.2349,0.2774,0.0921,249.5311,0.02775,25.1697,1.714
6746,6185317,0.0,1.0,1.0,1.2216,0.16405,0.2024,0.1063,81.737,0.03085,8.6963,1.5944
6747,6185317,1.0,1.0,1.0,1.7918,0.16105,0.2517,0.0774,91.0765,0.0277,19.0856,1.5781
6748,6185317,2.0,1.0,1.0,3.3187,0.25315,0.1456,0.03515,100.8335,0.0132,67.9939,1.8859
6749,6185317,3.0,1.0,1.0,5.1857,0.3459,0.1597,0.03125,110.679,0.0125,98.2273,1.9463
6750,6185317,4.0,1.0,1.0,4.2948,0.21695,0.4503,0.08025,120.4455,0.0278,28.8419,1.6212
6751,6185317,5.0,1.0,1.0,2.7723,0.1851,0.506,0.11665,130.5375,0.0389,15.3834,1.383
6752,6185317,6.0,1.0,1.0,1.9665,0.1869,0.6725,0.14745,140.7767,0.07395,3.0992,1.194
6753,6185456,0.0,1.0,1.0,1.7208,0.20955,0.3617,0.20025,88.6388,0.0427,6.2788,1.3330000000000002
6754,6185456,1.0,1.0,1.0,2.7244,0.1846,0.3967,0.08995,98.9097,0.0336,22.9208,1.5490000000000002
6755,6185456,2.0,1.0,1.0,3.0031,0.2344,0.1819,0.05165,109.4416,0.01715,42.0557,1.8201
6756,6185456,3.0,1.0,1.0,6.7658,0.5503,0.1215,0.0249,120.0796,0.01105,141.624,2.1073
6757,6185456,4.0,1.0,1.0,4.8543,0.28905,0.2694,0.05065,130.7088,0.01925,57.4466,1.7832
6758,6185456,5.0,1.0,1.0,2.7416,0.2033,0.7911,0.1267,141.5388,0.06885,2.7892,1.2670000000000001
6759,6185456,6.0,1.0,1.0,1.5883,0.2275,0.6014,0.23355,152.7868,0.10465,2.657,1.1542
6760,6185790,1.0,1.0,1.0,0.6704,0.19425,0.0307,0.04555,28.5494,0.01135,5.7964,1.7136
6761,6185790,2.0,1.0,1.0,1.3352,0.1662,0.1571,0.07615,33.0722,0.02175,7.1319,1.433
6762,6185790,3.0,1.0,1.0,2.6879,0.2276,0.1215,0.03115,37.5067,0.0126,30.4937,1.8254
6763,6185790,4.0,1.0,1.0,3.6659,0.27105,0.1463,0.03375,42.1959,0.01305,30.3173,1.7916
6764,6185790,5.0,1.0,1.0,2.9136,0.221,0.1631,0.0387,46.8528,0.01525,24.0741,1.6596
6765,6185855,1.0,1.0,1.0,1.1371,0.15275,0.10800000000000001,0.0476,40.2397,0.01905,12.0592,1.6939
6766,6185855,2.0,1.0,1.0,1.5334,0.15785,0.1996,0.06925,45.5535,0.0266,11.1235,1.4051
6767,6185855,3.0,1.0,1.0,4.152,0.35015,0.1058,0.02495,51.2326,0.01025,55.9184,1.9386
6768,6185855,4.0,1.0,1.0,3.873,0.2685,0.1675,0.03595,56.7948,0.01405,35.3522,1.839
6769,6185855,5.0,1.0,1.0,2.3785,0.18375,0.36,0.0867,62.4871,0.03165,6.5392,1.3155
6770,6185855,6.0,1.0,1.0,1.4494,0.171,0.3954,0.0917,68.3224,0.06265,2.1089,1.1829
6771,6188073,0.0,1.0,1.0,0.6314,0.19245,0.2059,0.2268,67.0382,0.1042,2.3998,1.0871
6772,6188073,1.0,1.0,1.0,1.0635,0.1533,0.1918,0.083,76.2223,0.0379,10.1221,1.5975
6773,6188073,2.0,1.0,1.0,2.1672,0.16925,0.2239,0.0608,84.9578,0.0224,29.5503,1.6906
6774,6188073,3.0,1.0,1.0,3.0195,0.23755,0.1354,0.03205,93.919,0.01305,68.4062,1.8638
6775,6188073,4.0,1.0,1.0,5.2928,0.33525,0.1829,0.03245,103.1855,0.0135,90.3127,1.9092
6776,6188073,5.0,1.0,1.0,4.9542,0.2642,0.2768,0.04635,112.2992,0.0185,55.9338,1.8208
6777,6188073,6.0,1.0,1.0,3.8825,0.2068,0.5234,0.09895,121.5074,0.03395,19.309,1.4343
6778,6188269,0.0,1.0,1.0,0.6708,0.15655,0.0598,0.04835,46.0816,0.0198,5.3351,1.6339
6779,6188269,1.0,1.0,1.0,1.0871,0.1508,0.1422,0.06665,51.3975,0.02565,7.8542,1.5044
6780,6188269,2.0,1.0,1.0,1.3223,0.15825,0.2389,0.09545,57.0569,0.0358,6.8936,1.3335
6781,6188269,3.0,1.0,1.0,1.9682,0.1776,0.1457,0.0427,62.7312,0.0166,23.1204,1.6923
6782,6188269,5.0,1.0,1.0,1.3599,0.17615,0.3046,0.1207,74.1429,0.0529,4.2544,1.2146
6783,6188275,3.0,1.0,1.0,1.8948,0.47055,0.2005,0.14675,48.5146,0.0571,2.2275,0.7801
6784,6188275,4.0,1.0,1.0,3.9774,2.08485,0.0537,0.0472,54.4816,0.0191,13.1077,1.4936
6785,6188275,5.0,1.0,1.0,3.2543,0.67525,0.1939,0.1466,60.4803,0.04235,2.6978,0.9573
6786,6188275,6.0,1.0,1.0,2.2808,0.47715,0.2887,0.1512,66.3758,0.0735,1.3475,0.754
6787,6191190,0.0,1.0,0.0,0.953,0.19615,0.4848,0.2401,76.1226,0.11095,1.7699,1.0196
6788,6191190,1.0,1.0,1.0,1.8027,0.1678,0.1673,0.05495,96.6455,0.0197,20.8048,1.8074
6789,6191190,2.0,1.0,1.0,3.0727,0.18715,0.3439,0.0783,106.8849,0.0251,27.3616,1.6815
6790,6191190,3.0,1.0,1.0,5.002,0.32875,0.1646,0.0308,117.3179,0.0127,102.6841,1.943
6791,6191190,4.0,1.0,1.0,5.4251,0.32565,0.2009,0.0342,127.6944,0.01425,98.2843,1.9067
6792,6191190,5.0,1.0,1.0,3.6738,0.19945,0.3898,0.07200000000000001,138.2565,0.02655,34.5176,1.6406
6793,6191190,6.0,1.0,1.0,2.8078,0.18585,0.828,0.09045,148.9594,0.06995,1.1112,1.3051
6794,6196739,2.0,1.0,1.0,1.5118,0.1866,0.1367,0.06725,30.2004,0.01945,6.6006,1.3566
6795,6196739,3.0,1.0,1.0,3.0387,0.24735,0.1531,0.03755,34.313,0.0158,22.8255,1.5819
6796,6196739,4.0,1.0,1.0,3.346,0.3876,0.0653,0.01915,38.6813,0.0087,50.7422,1.8713
6797,6196739,5.0,1.0,1.0,2.7451,0.22055,0.2315,0.064,43.0269,0.02195,9.622,1.2954
6798,6196739,8.0,1.0,1.0,0.9083,0.17875,0.1927,0.11285,56.1413,0.04735,2.3883,1.0851
6799,6196950,0.0,1.0,1.0,1.4935,0.2127,0.4383,0.2696,158.2652,0.0585,4.0479,1.3921
6800,6196950,1.0,1.0,1.0,1.9412,0.19385,0.4671,0.1775,174.542,0.05025,11.022,1.3975
6801,6196950,2.0,1.0,1.0,3.0062,0.23465,0.1525,0.0379,191.2095,0.01485,88.5845,1.8673
6802,6196950,3.0,1.0,1.0,4.8098,0.35765,0.1368,0.03125,208.0495,0.0118,143.5601,2.0573
6803,6196950,4.0,1.0,1.0,4.6461,0.3025,0.192,0.04115,224.7895,0.01485,113.2483,1.9395
6804,6196950,5.0,1.0,1.0,2.7417,0.21205,0.3855,0.10795,241.7415,0.03525,23.8577,1.5765
6805,6198123,0.0,1.0,1.0,0.9154,0.1492,0.1018,0.0575,44.0745,0.02145,8.8141,1.695
6806,6198123,1.0,1.0,1.0,1.7796,0.19735,0.0873,0.03685,49.848,0.0116,20.6285,1.8792
6807,6198123,2.0,1.0,1.0,3.1878,0.34375,0.0647,0.01755,55.9832,0.00805,80.8908,1.9491
6808,6198123,3.0,1.0,1.0,3.6404,0.2583,0.153,0.0322,62.0685,0.0132,45.7765,1.8201
6809,6198123,4.0,1.0,1.0,2.053,0.16845,0.2658,0.07815,68.2671,0.0268,12.5528,1.4275
6810,6198476,0.0,1.0,0.0,0.6145,0.1805,0.1274,0.19815,47.9645,0.04345,1.5691,1.1727
6811,6198476,1.0,1.0,1.0,0.5272,0.20105,0.2454,0.2044,55.2943,0.1291,1.1255,0.9455
6812,6198476,2.0,1.0,1.0,1.3946,0.1572,0.1982,0.0815,61.7137,0.02665,9.3823,1.4628
6813,6198476,3.0,1.0,1.0,2.4124,0.1911,0.1593,0.03765,68.4273,0.0166,39.6685,1.8038
6814,6198476,4.0,1.0,1.0,4.3109,0.36015,0.1028,0.02215,75.1919,0.00995,83.9925,1.9336
6815,6198476,5.0,1.0,1.0,2.5351,0.17685,0.2777,0.06405,81.8935,0.0243,20.3667,1.5103
6816,6198476,7.0,1.0,1.0,0.7968,0.17275,0.1829,0.1459,95.75399999999999,0.04735,3.0827,1.186
6817,6199043,0.0,1.0,1.0,0.9057,0.1865,0.27,0.22255,80.9238,0.0687,2.0977,1.1537
6818,6199043,1.0,1.0,1.0,1.5292,0.16765,0.2812,0.1089,90.3274,0.0376,10.4875,1.4681
6819,6199043,2.0,1.0,1.0,2.3009,0.1829,0.3838,0.11525,99.8242,0.0349,13.3823,1.4174
6820,6199043,3.0,1.0,1.0,3.201,0.247,0.1461,0.0325,109.6243,0.0141,72.444,1.8568
6821,6199043,4.0,1.0,1.0,4.9219,0.3598,0.14800000000000002,0.0306,119.3293,0.01245,92.0487,1.942
6822,6199043,5.0,1.0,1.0,3.2348,0.20165,0.4253,0.0973,129.1107,0.03085,19.2884,1.4945
6823,6199043,6.0,1.0,1.0,2.2474,0.19775,0.7409,0.1116,139.0861,0.0856,2.0015,1.1723
6824,6200178,0.0,1.0,1.0,0.7829,0.1579,0.1122,0.1038,57.0596,0.0329,4.8077,1.4187
6825,6200178,1.0,1.0,1.0,1.209,0.15475,0.1053,0.04455,63.6029,0.0178,15.3187,1.8248
6826,6200178,2.0,1.0,1.0,2.4884,0.2104,0.125,0.0329,70.4895,0.0132,41.9852,1.8575
6827,6200178,3.0,1.0,1.0,2.9610000000000003,0.2048,0.2023,0.0443,77.4884,0.0172,33.5806,1.7417
6828,6200178,4.0,1.0,1.0,3.5859,0.21695,0.2592,0.05275,84.368,0.01975,29.8971,1.7178
6829,6200178,5.0,1.0,1.0,2.0679,0.1716,0.3833,0.10615,91.4729,0.0368,8.3344,1.2864
6830,6200178,6.0,1.0,1.0,1.6144,0.1828,0.5413,0.07965,98.4566,0.09135,1.1425,1.2075
6831,6201050,1.0,1.0,1.0,1.4493,0.17315,0.098,0.03755,44.0455,0.01475,17.4504,1.7735
6832,6201050,2.0,1.0,1.0,2.5752,0.2238,0.134,0.0379,49.5096,0.0141,25.5211,1.7884
6833,6201050,3.0,1.0,1.0,3.279,0.23855,0.1766,0.04095,54.926,0.0157,27.1567,1.7528
6834,6201050,4.0,1.0,1.0,2.303,0.1839,0.2342,0.0646,60.3654,0.0231,13.7211,1.5030000000000001
6835,6201050,5.0,1.0,1.0,1.7898,0.1746,0.38299999999999995,0.08425,65.9804,0.0464,2.7306,1.2371
6836,6204765,0.0,1.0,1.0,1.2673,0.20455,0.3757,0.27865,127.9303,0.05645,4.5304,1.3447
6837,6204765,1.0,1.0,1.0,1.8655,0.18785,0.3225,0.13665,141.0758,0.034,11.1834,1.5119
6838,6204765,2.0,1.0,1.0,2.5412,0.21175,0.1469,0.04105,154.6401,0.01485,58.5337,1.8408
6839,6204765,3.0,1.0,1.0,4.7785,0.32595,0.1576,0.03145,168.313,0.0127,130.1054,1.9914
6840,6204765,4.0,1.0,1.0,4.5896,0.29565,0.1837,0.0365,181.9559,0.01405,103.4326,1.9303
6841,6204765,5.0,1.0,1.0,2.4359,0.18925,0.3551,0.0965,195.7989,0.0332,24.9941,1.5708
6842,6207093,1.0,1.0,1.0,0.9217,0.16735,0.1227,0.0915,116.1781,0.0294,4.7779,1.7127
6843,6207093,2.0,1.0,1.0,1.6842,0.1549,0.2413,0.06465,128.1734,0.03155,27.401999999999997,1.6308
6844,6207093,3.0,1.0,1.0,2.4366,0.1885,0.1879,0.0463,140.6708,0.01845,49.3141,1.7754
6845,6207093,4.0,1.0,1.0,3.8041,0.33899999999999997,0.0939,0.02335,153.0812,0.00965,121.2981,2.0275
6846,6207093,5.0,1.0,1.0,2.7358,0.22595,0.1334,0.03205,165.5203,0.0141,72.1147,1.8372
6847,6207093,6.0,1.0,1.0,1.6604,0.1865,0.3864,0.14785,178.3272,0.0548,7.632000000000001,1.3753
6848,6207287,0.0,1.0,1.0,0.787,0.15415,0.1205,0.0951,55.4691,0.03095,4.8536,1.4624
6849,6207287,2.0,1.0,1.0,1.4907,0.15285,0.1976,0.06435,70.5393,0.02625,16.305999999999997,1.5638
6850,6207287,3.0,1.0,1.0,2.6039999999999996,0.185,0.2358,0.05945,78.0223,0.02025,24.3333,1.6666
6851,6207287,4.0,1.0,1.0,2.9883,0.1854,0.3493,0.0752,85.749,0.02645,20.5055,1.5564
6852,6207287,5.0,1.0,1.0,4.3436,0.28595,0.1793,0.0337,93.3463,0.01405,63.1413,1.8039
6853,6207287,6.0,1.0,1.0,2.6643,0.1804,0.4913,0.10515,101.1356,0.0391,9.9225,1.3333
6854,6207382,1.0,1.0,1.0,0.5483,0.2295,0.1005,0.1404,27.6864,0.04645,1.2874,1.0652
6855,6207382,2.0,1.0,1.0,0.7738,0.24775,0.0482,0.1087,32.1205,0.0188,2.3323,1.2453
6856,6207382,3.0,1.0,1.0,2.6801,0.2806,0.1487,0.0514,36.0871,0.01965,13.3828,1.4993
6857,6207382,4.0,1.0,1.0,4.0029,0.46435,0.0928,0.02975,40.5884,0.0125,27.3326,1.7568
6858,6207382,5.0,1.0,1.0,2.5361,0.262,0.1688,0.05795,45.0639,0.02185,10.8746,1.3628
6859,6207382,6.0,1.0,1.0,1.7690000000000001,0.2181,0.2543,0.08935,49.7145,0.0385,3.8673,1.0739
6860,6207382,8.0,1.0,1.0,1.0499,0.2082,0.1269,0.0968,58.9239,0.02915,3.5402,1.1744
6861,6207510,0.0,1.0,1.0,1.2084,0.14865,0.1704,0.06295,78.0242,0.02925,12.5707,1.6956
6862,6207510,1.0,1.0,1.0,2.5147,0.23035,0.0994,0.02645,86.3521,0.01125,65.6356,1.8571
6863,6207510,2.0,1.0,1.0,4.2405,0.30345,0.1422,0.02875,94.8719,0.0121,83.9417,1.9084
6864,6207510,3.0,1.0,1.0,3.7225,0.22695,0.2376,0.0478,103.27,0.01815,44.6428,1.8128
6865,6207510,4.0,1.0,1.0,2.5140000000000002,0.17735,0.488,0.1143,111.8323,0.0412,11.6094,1.3156
6866,6207510,5.0,1.0,1.0,1.8046,0.18125,0.5254,0.14035,120.6204,0.067,6.3868,1.1659
6867,6208018,0.0,1.0,1.0,1.3724,0.1758,0.1881,0.07755,188.7225,0.03215,16.235,2.079
6868,6208018,1.0,1.0,1.0,1.9558,0.21115,0.1022,0.03325,206.5016,0.01445,55.3185,1.6592
6869,6208018,2.0,1.0,1.0,3.4985,0.3165,0.0991,0.02525,224.6294,0.01095,135.338,2.0546
6870,6208018,3.0,1.0,1.0,4.3864,0.3847,0.0978,0.0229,242.6732,0.0103,177.6559,2.2073
6871,6208018,4.0,1.0,1.0,3.6241,0.3007,0.1243,0.02785,260.8332,0.0134,124.8324,1.9559
6872,6208517,0.0,1.0,1.0,1.5717,0.1589,0.2431,0.0867,81.5719,0.0298,14.6496,1.5174
6873,6208517,1.0,1.0,1.0,2.8898,0.2527,0.1049,0.0262,90.4683,0.01115,77.2907,1.9003
6874,6208517,2.0,1.0,1.0,3.5159,0.243,0.1641,0.03365,99.2915,0.01405,68.9767,1.8569
6875,6208517,3.0,1.0,1.0,2.5068,0.17445,0.3084,0.07165,108.21700000000001,0.02655,24.1225,1.5817
6876,6208517,4.0,1.0,1.0,1.5722,0.18100000000000002,0.5252,0.1609,117.2826,0.068,3.4441,1.1996
6877,6208588,2.0,1.0,1.0,1.9437,0.1819,0.3268,0.1227,93.1476,0.0332,11.1172,1.4281
6878,6208588,3.0,1.0,1.0,2.528,0.18325,0.2597,0.0628,102.7046,0.0237,31.2259,1.6823
6879,6208588,4.0,1.0,1.0,3.7161,0.26585,0.16899999999999998,0.0349,112.7752,0.01475,75.1989,1.847
6880,6208588,5.0,1.0,1.0,5.0205,0.35735,0.1563,0.03085,122.7851,0.013000000000000001,98.5109,1.9443
6881,6208588,6.0,1.0,1.0,4.3203,0.2683,0.2233,0.0406,132.7929,0.01725,70.2224,1.8422
6882,6208588,7.0,1.0,1.0,2.6797,0.18535,0.3889,0.0933,143.0943,0.03335,19.4795,1.4586
6883,6208588,8.0,1.0,1.0,2.025,0.21045,0.5771,0.1934,153.3534,0.06295,2.6396,1.1717
6884,6208617,1.0,1.0,1.0,1.2361,0.17435,0.0741,0.0335,29.8296,0.0134,13.0632,1.7468
6885,6208617,2.0,1.0,1.0,1.4913,0.16945,0.2629,0.07975,33.7332,0.0351,3.1710000000000003,1.205
6886,6208617,3.0,1.0,1.0,2.5079,0.2582,0.0845,0.02565,37.9226,0.01045,31.7458,1.8779
